1043374545|0|30.00|its a dry heat|USA|NULL|30.00|1043374545
1043397459|0|99.99|LONG ISLAND USA|USA|NULL|99.99|1043397459
1043402767|1|4.00|MIlwaukee Wi|USA|NULL|4.00|1043402767
1043402785|0|3.50|MIlwaukee Wi|USA|NULL|3.50|1043402785
1043495702|6|9.99|Missouri The Show Me State|USA|NULL|28.00|1043495702
1043506302|0|6.00|ga|USA|NULL|6.00|1043506302
1043562035|0|15.00|Cleveland,OH|USA|NULL|15.00|1043562035
1043565691|0|24.95|Bob.com, Virginia|USA|NULL|24.95|1043565691
1043608482|0|7.95|Check out my other Auctions and Save BIG|USA|11.17|7.95|1043608482
1043650580|0|24.99|NY|USA|NULL|24.99|1043650580
1043747228|0|19.95|Portland, Oregon|USA|NULL|19.95|1043747228
1043749860|12|0.99|NJ,USA|USA|NULL|197.50|1043749860
1043817906|1|6.00|Iowa|USA|NULL|6.00|1043817906
1043899828|1|19.90|THE SHORES of LAKE ERIE ~~OH~~|USA|NULL|19.90|1043899828
1043930362|1|11.99|FLORIDA ~~~ 800-981-9064 ~~~8am - 10pm 7 days|USA|NULL|11.99|1043930362
1043937480|0|9.98|FLORIDA|USA|NULL|9.98|1043937480
1043987329|0|9.99|I SHIP WORLD WIDE & ACCEPT PAYPAL!!!!!!!!!!!!|USA|NULL|9.99|1043987329
1044027229|1|9.99|Long Island, New York|USA|51.72|9.99|1044027229
1044042244|8|14.99|Tucson, AZ|USA|NULL|47.99|1044042244
1044078197|1|6.99|Creal Springs, IL|USA|NULL|6.99|1044078197
1044100897|0|60.00|near Seattle|USA|NULL|60.00|1044100897
1044104207|0|17.50|Los Angeles, CA|USA|NULL|17.50|1044104207
1044107651|5|3.00|Avon, MA 02322|USA|NULL|14.39|1044107651
1044123448|0|9.00|NC|USA|NULL|9.00|1044123448
1044154993|0|9.00|Pennsylvania|USA|NULL|9.00|1044154993
1044160600|1|5.50|CORVALLIS, OREGON|USA|NULL|5.50|1044160600
1044214000|1|10.00|Tennessee|USA|NULL|10.00|1044214000
1044269494|0|3.50|Oak Harbor, WA|USA|NULL|3.50|1044269494
1044271868|0|9.99|cornerantiques.com|USA|NULL|9.99|1044271868
1044279832|1|29.99|Los Angeles|USA|NULL|29.99|1044279832
1044285284|0|3.50|Scottsdale, Arizona, U.S.A.|USA|NULL|3.50|1044285284
1044297318|0|2.00|NW WI|USA|NULL|2.00|1044297318
1044300051|2|1.00|MARION OHIO|USA|NULL|1.25|1044300051
1044334640|0|5.00|Newport County, RI|USA|NULL|5.00|1044334640
1044348163|1|32.50|dutchess county|USA|NULL|32.50|1044348163
1044361617|2|14.95|Santa Monica, CA|USA|NULL|41.00|1044361617
1044363196|6|19.99|Save our wildlife in PA!|USA|NULL|39.00|1044363196
1044367519|0|115.00|Baltimore/D.C.|USA|NULL|115.00|1044367519
1044387921|1|795.00|Bushnell,Il.|USA|NULL|795.00|1044387921
1044389855|1|4.99|Royer|USA|NULL|4.99|1044389855
1044392363|0|33.90|Northwest Suburbs|USA|126.32|33.90|1044392363
1044407002|0|199.99|LI/NY|USA|NULL|199.99|1044407002
1044412792|7|1.00|FRANKFORT, IN|USA|34.29|15.50|1044412792
1044417566|1|13.00|R.C.|USA|NULL|13.00|1044417566
1044429906|0|3.05|Spring, Texas|USA|NULL|3.05|1044429906
1044448350|0|1.50|Lafayette CA|USA|NULL|1.50|1044448350
1044458000|0|24.00|its a dry heat|USA|NULL|24.00|1044458000
1044517180|0|9.95|Tulsa, OK|USA|20.97|9.95|1044517180
1044520426|7|9.99|Folsom, CA|USA|97.01|36.00|1044520426
1044521948|0|6.99|Ocean County, NJ|USA|NULL|6.99|1044521948
1044527090|0|6.99|Ocean County, NJ|USA|NULL|6.99|1044527090
1044553439|0|15.00|Texas|USA|NULL|15.00|1044553439
1044575304|1|34.50|CA|USA|NULL|34.50|1044575304
1044583004|0|4.00|none|USA|NULL|4.00|1044583004
1044589232|0|0.99|State of Maine|USA|1.21|0.99|1044589232
1044589406|1|4.99|Australia|Australia|NULL|4.99|1044589406
1044638123|0|8.50|dutchess county|USA|NULL|8.50|1044638123
1044638749|8|150.00|Toledo, OH|USA|NULL|308.03|1044638749
1044650862|0|9.00|Diamond Bar,CA-check out our other items!!|USA|NULL|9.00|1044650862
1044652547|0|7.00|Moose Jaw ,Sask.|Canada|NULL|7.00|1044652547
1044670345|2|5.00|dallas|USA|NULL|10.50|1044670345
1044677094|0|2.75|Avon, Colorado|USA|NULL|2.75|1044677094
1044682407|4|9.00|Glasgow, UK We Ship Worldwide!|United Kingdom|NULL|26.00|1044682407
1044688877|0|5.00|SMALLTOWN USA|USA|NULL|5.00|1044688877
1044689408|0|11.60|Riverside, Ca|USA|NULL|11.60|1044689408
1044698086|0|24.99|RICHMOND, VA|USA|NULL|24.99|1044698086
1044704534|0|6.00|Glasgow, UK We Ship Worldwide!|United Kingdom|NULL|6.00|1044704534
1044707198|22|3.00|Gainesville, FL|USA|NULL|61.10|1044707198
1044709075|0|15.00|AZ|USA|NULL|15.00|1044709075
1044725095|0|99.99|Wichita Falls, TX|USA|NULL|99.99|1044725095
1044730246|1|45.00|Tacoma, Washington|USA|NULL|45.00|1044730246
1044731826|3|15.00|lexington ms|USA|NULL|16.75|1044731826
1044753275|0|7.00|Villa Park,|USA|NULL|7.00|1044753275
1044760560|0|15.00|TOLEDO, OHIO|USA|NULL|15.00|1044760560
1044766839|0|185.00|San Diego, CA|USA|NULL|185.00|1044766839
1044769132|0|19.00|S.C. BEACH|USA|NULL|19.00|1044769132
1044771169|1|12.95|Levittown|USA|NULL|12.95|1044771169
1044772419|0|9.95|NC|USA|NULL|9.95|1044772419
1044774869|1|7.50|ONTARIO, CANADA|Canada|NULL|7.50|1044774869
1044780959|0|1.00|Stowe, VT|USA|NULL|1.00|1044780959
1044789966|0|7.95|WP, FL 32792|USA|NULL|7.95|1044789966
1044790001|0|9.50|Colorado|USA|NULL|9.50|1044790001
1044790439|2|8.95|PAY WITH PAYPAL|USA|NULL|9.60|1044790439
1044797607|0|24.99|Huntington, NY|USA|96.56|24.99|1044797607
1044804097|0|4.50|Fayetteville, NC *Pope Air Force Base*|USA|NULL|4.50|1044804097
1044808556|1|9.99|Lakeland, FL|USA|NULL|9.99|1044808556
1044809898|1|8.99|FLORIDA|USA|NULL|8.99|1044809898
1044813117|0|9.99|Jefferson, Or.|USA|NULL|9.99|1044813117
1044819242|0|3.05|Spring, Texas|USA|NULL|3.05|1044819242
1044820175|1|1.00|WV|USA|NULL|1.00|1044820175
1044831955|2|22.00|Michigan|USA|NULL|46.00|1044831955
1044843918|0|14.97|Area 51|USA|NULL|14.97|1044843918
1044846301|0|14.99|Bedford OH|USA|70.69|14.99|1044846301
1044846316|10|9.99|CINCINNATI|USA|144.44|41.00|1044846316
1044847509|7|10.00|Houston|USA|NULL|59.00|1044847509
1044848909|0|4.00|VT|USA|23.65|4.00|1044848909
1044849628|1|7.50|Elk Grove, CA|USA|NULL|7.50|1044849628
1044850586|0|14.95|Toronto, ON|Canada|NULL|14.95|1044850586
1044853098|2|150.00|Houston, TX|USA|NULL|154.01|1044853098
1044855059|0|39.99|new jersey|USA|NULL|39.99|1044855059
1044855531|0|8.95|Eastern CT|USA|NULL|8.95|1044855531
1044861783|4|0.25|Beloit, WI|USA|NULL|3.25|1044861783
1044863124|2|2.50|Highland, Indiana|USA|NULL|2.75|1044863124
1044863839|0|34.00|South Georgia|USA|NULL|34.00|1044863839
1044864736|5|1.00|Spring Lake, NC|USA|42.88|15.50|1044864736
1044864943|0|20.00|Hamilton! OH|USA|NULL|20.00|1044864943
1044880223|3|19.99|Southern NJ|USA|NULL|26.00|1044880223
1044880929|6|9.99|Orland Park 708-349-2486|USA|NULL|22.26|1044880929
1044884674|1|5.99|New Windsor, NY|USA|NULL|5.99|1044884674
1044884849|0|18.99|The Fort, IN|USA|NULL|18.99|1044884849
1044896146|0|22.50|Washington State|USA|NULL|22.50|1044896146
1044896485|0|14.99|MOTOR CITY|USA|NULL|14.99|1044896485
1044897718|3|20.00|The Great Pacific Northwest|USA|NULL|21.50|1044897718
1044908245|1|24.99|KENTUCKY|USA|NULL|24.99|1044908245
1044910123|0|30.00|Madison, WI|USA|NULL|30.00|1044910123
1044913099|4|4.95|Neverland Comics / Roseburg Oregon|USA|NULL|7.00|1044913099
1044914830|0|8.50|dutchess county|USA|NULL|8.50|1044914830
1044917206|1|2.99|ft lauderdale fl|USA|NULL|2.99|1044917206
1044923263|0|14.00|Brillion, WI|USA|NULL|14.00|1044923263
1044938750|3|4.99|Denver, CO|USA|NULL|15.83|1044938750
1044942087|0|15.99|DIXIE|USA|53.60|15.99|1044942087
1044942715|0|8.99|IL - Free USA S/H/I on 4 or More Hinged Boxes|USA|NULL|8.99|1044942715
1044943868|0|23.00|Covington La|USA|NULL|23.00|1044943868
1044944674|0|9.99|Paducah, KY|USA|NULL|9.99|1044944674
1044948773|0|5.00|Waukesha, WI|USA|NULL|5.00|1044948773
1044953624|0|6.50|LONG ISLAND|USA|NULL|6.50|1044953624
1044954717|8|9.99|arkansas|USA|NULL|71.00|1044954717
1044955341|2|9.99|Ridgefield,CT.06877|USA|NULL|12.50|1044955341
1044968142|0|5.95|Montreal|Canada|NULL|5.95|1044968142
1044968489|1|150.00|Long Island|USA|NULL|150.00|1044968489
1044970243|0|18.00|West Michigan|USA|NULL|18.00|1044970243
1044982114|0|124.95|Beautiful Bluegrass Music State!|USA|NULL|124.95|1044982114
1044988356|0|6.00|Cook County, IL|USA|NULL|6.00|1044988356
1044993053|1|4.95|North Dakota|USA|NULL|4.95|1044993053
1044995614|0|29.99|PAY PAL ACCEPTED|USA|116.26|29.99|1044995614
1044996076|0|19.99|LIsle, IL|USA|NULL|19.99|1044996076
1044999719|0|69.99|san diego, ca|USA|NULL|69.99|1044999719
1045001090|0|9.95|ORLANDO, FL|USA|NULL|9.95|1045001090
1045003409|1|1.99|CENTRAL VALLEY|USA|NULL|1.99|1045003409
1045005815|0|139.95|CA, USA|USA|NULL|139.95|1045005815
1045013883|0|5.00|toronto ontario|USA|NULL|5.00|1045013883
1045014297|0|18.50|CT.|USA|NULL|18.50|1045014297
1045014900|6|20.00|Lexington, NE|USA|NULL|36.00|1045014900
1045017350|1|4.00|NJ|USA|20.27|4.00|1045017350
1045020620|0|36.00|Washington State|USA|NULL|36.00|1045020620
1045021816|1|3.00|MIDWEST|USA|NULL|3.00|1045021816
1045023344|0|8.00|Painesvile|USA|NULL|8.00|1045023344
1045023664|0|179.00|Pecatonica, IL|USA|NULL|179.00|1045023664
1045028393|0|7.95|Pittsburgh - Home of Steelers !|USA|NULL|7.95|1045028393
1045028764|11|9.99|Merry Christmas and Happy New Year|USA|NULL|42.00|1045028764
1045032333|0|9.99|Allentown, PA|USA|NULL|9.99|1045032333
1045033048|0|20.00|Boise, ID|USA|NULL|20.00|1045033048
1045034546|0|9.99|Nebraska|USA|NULL|9.99|1045034546
1045034667|0|40.00|Outer Banks|USA|200.78|40.00|1045034667
1045036517|0|7.99|Rio, Home of Undun Wind ~ Dun QH Stallion, WI|USA|NULL|7.99|1045036517
1045041605|10|1.00|Tallahassee, FL|USA|NULL|25.00|1045041605
1045048091|0|459.00|The Garden Spot of the World -- Brooklyn USA!|USA|NULL|459.00|1045048091
1045048202|0|245.00|The Garden Spot of the World -- Brooklyn USA!|USA|NULL|245.00|1045048202
1045080370|0|29.95|White Mountains Region New Hampshire|USA|NULL|29.95|1045080370
1045080937|0|24.95|NJ|USA|NULL|24.95|1045080937
1045090378|0|128.50|MOSES LAKE, WASHINGTON|USA|NULL|128.50|1045090378
1045100798|0|19.00|Eden Prairie, MN|USA|NULL|19.00|1045100798
1045102327|0|79.99|Pace, Florida|USA|NULL|79.99|1045102327
1045104966|0|12.00|Buffalo, NY|USA|59.27|12.00|1045104966
1045107350|1|15.00|Sterling, Virginia|USA|NULL|15.00|1045107350
1045110355|1|19.95|Fort Scott, KS|USA|NULL|19.95|1045110355
1045111305|1|55.99|Florida|USA|NULL|55.99|1045111305
1045114383|0|18.99|United We Stand, God Bless!|USA|NULL|18.99|1045114383
1045122521|0|5.00|Cooperstown, NY|USA|NULL|5.00|1045122521
1045125403|6|1.00|Pittsboro, North Carolina|USA|NULL|7.02|1045125403
1045125754|0|10.00|Shaftsbury, Vermont|USA|NULL|10.00|1045125754
1045128766|0|9.95|Phoenix|USA|NULL|9.95|1045128766
1045130515|0|9.95|Chicago IL|USA|57.06|9.95|1045130515
1045138555|0|10.99|GTA,ONTARIO|Canada|NULL|10.99|1045138555
1045139541|1|5.00|Pennsylvania|USA|NULL|5.00|1045139541
1045143944|0|17.50|Pacific Northwest|USA|NULL|17.50|1045143944
1045147623|0|9.99|ALFRED, MAINE 04002|USA|NULL|9.99|1045147623
1045154238|0|9.99|Palatka, Florida|USA|NULL|9.99|1045154238
1045157743|17|1.00|Miami, FL|USA|NULL|122.50|1045157743
1045164703|0|71.99|Diamondhead, MS|USA|NULL|71.99|1045164703
1045165699|0|2.00|New York State|USA|NULL|2.00|1045165699
1045170563|0|4.75|Avon, Colorado|USA|NULL|4.75|1045170563
1045175503|0|8.00|Santa Clara, CA|USA|NULL|8.00|1045175503
1045178271|0|75.00|morris, il|USA|NULL|75.00|1045178271
1045180169|1|8.00|Southwestern NY|USA|NULL|8.00|1045180169
1045180870|0|1.00|REIDSVILLE, N C|USA|1.45|1.00|1045180870
1045181453|1|245.00|NJ|USA|NULL|245.00|1045181453
1045186593|1|12.00|Beantown|USA|NULL|12.00|1045186593
1045188109|1|9.00|Baltimore, MD|USA|NULL|9.00|1045188109
1045188547|14|49.99|St. Clair, MI.|USA|NULL|152.50|1045188547
1045195481|0|5.00|Collingswood, NJ|USA|NULL|5.00|1045195481
1045196855|1|9.95|Birmingham, Alabama|USA|NULL|9.95|1045196855
1045212403|0|9.99|PA|USA|47.12|9.99|1045212403
1045218059|1|1.99|Fabrics by the Yard! Worldwide Bids Welcome!|USA|NULL|1.99|1045218059
1045218598|2|9.99|New Jersey|USA|NULL|10.49|1045218598
1045221605|0|325.00|New London, CT|USA|NULL|325.00|1045221605
1045224300|1|2.99|Georgia|USA|NULL|2.99|1045224300
1045231642|1|40.00|New Jersey|USA|NULL|40.00|1045231642
1045233300|0|9.99|LINCOLN, NEBRASKA|USA|NULL|9.99|1045233300
1045233442|0|12.00|Palm Harbor, Florida|USA|NULL|12.00|1045233442
1045234402|0|12.50|McLean, VA|USA|NULL|12.50|1045234402
1045234819|1|1.99|Stan Sanders Bottle Museum-So.Salt Lake,Ut.|USA|NULL|1.99|1045234819
1045234876|1|5.00|COLTON|USA|9.30|5.00|1045234876
1045237036|0|12.99|LINCOLN, NEBRASKA|USA|NULL|12.99|1045237036
1045238762|1|1.00|Kansas City, MO|USA|NULL|1.00|1045238762
1045240995|0|19.99|Iowa|USA|NULL|19.99|1045240995
1045241431|0|9.99|LINCOLN, NEBRASKA|USA|NULL|9.99|1045241431
1045241545|0|19.99|BETSY'S COLLECTIONS DONEGAL PA|USA|NULL|19.99|1045241545
1045241826|0|8.50|Oxnard, Ca.|USA|NULL|8.50|1045241826
1045246078|0|1.00|Stowe, VT|USA|2.59|1.00|1045246078
1045246222|0|17.99|ParkForest, IL.|USA|NULL|17.99|1045246222
1045251618|1|5.00|NJ|USA|NULL|5.00|1045251618
1045254741|0|50.00|STLOUIS,MISSOURI|USA|126.64|50.00|1045254741
1045258842|0|9.99|dayton ohio home of hangar 13|USA|13.63|9.99|1045258842
1045259468|0|16.00|Base of the Berkshires|USA|NULL|16.00|1045259468
1045260173|0|20.00|Bethlehem, PA|USA|NULL|20.00|1045260173
1045261977|0|59.99|Petaluma, Calif.|USA|NULL|59.99|1045261977
1045264614|0|3.99|Texas|USA|NULL|3.99|1045264614
1045266160|0|5.00|Moose Jaw ,Sask.|Canada|NULL|5.00|1045266160
1045266709|1|32.95|CA, USA|USA|NULL|32.95|1045266709
1045268293|0|4.00|South Yorkshire|United Kingdom|NULL|4.00|1045268293
1045269489|0|19.99|BETSY'S COLLECTIONS DONEGAL PA|USA|NULL|19.99|1045269489
1045272701|1|275.00|Riverside,Iowa|USA|NULL|275.00|1045272701
1045274788|0|2.99|Indiana|USA|NULL|2.99|1045274788
1045275048|3|1.00|SI, NY|USA|NULL|18.50|1045275048
1045278747|0|16.40|White Lake, MI|USA|NULL|16.40|1045278747
1045279551|0|3.00|Sandhills, NC|USA|NULL|3.00|1045279551
1045280711|8|25.00|Milwaukee|USA|NULL|60.00|1045280711
1045282425|0|37.00|BEACHWOOD, OH|USA|NULL|37.00|1045282425
1045284904|0|24.75|Indianapolis. IN|USA|NULL|24.75|1045284904
1045288166|0|7.95|Alpharetta, GA|USA|NULL|7.95|1045288166
1045291850|0|4.99|Berks County, PA|USA|NULL|4.99|1045291850
1045298651|3|9.99|western ma|USA|NULL|13.49|1045298651
1045299503|0|30.00|Topeka, Kansas|USA|NULL|30.00|1045299503
1045299669|0|6.00|ALTAMONT, IL|USA|NULL|6.00|1045299669
1045301128|1|4.99|Atlanta, GA|USA|NULL|4.99|1045301128
1045301946|0|24.99|Lawton--Ft. Sill|USA|NULL|24.99|1045301946
1045302047|0|25.00|Liberty, MO|USA|NULL|25.00|1045302047
1045302410|0|5.00|Jacksonville, Fl|USA|NULL|5.00|1045302410
1045302453|0|28.00|Millersville, PA|USA|NULL|28.00|1045302453
1045304791|0|8.99|California|USA|NULL|8.99|1045304791
1045307826|1|1.49|NEBRASKA|USA|NULL|1.49|1045307826
1045307931|0|20.00|Phoenix, AZ|USA|NULL|20.00|1045307931
1045308478|0|4.25|Oconomowoc, WI|USA|NULL|4.25|1045308478
1045310980|3|6.00|S.Fl|USA|NULL|10.51|1045310980
1045314191|0|5.99|Tarheel State NC|USA|NULL|5.99|1045314191
1045314314|0|10.00|St. Louis, Missouri|USA|NULL|10.00|1045314314
1045317455|3|5.00|NH|USA|NULL|7.00|1045317455
1045321693|0|20.00|florida|USA|103.65|20.00|1045321693
1045321773|0|12.95|Williams Bay, Wisconsin|USA|NULL|12.95|1045321773
1045324904|0|15.00|Long Island|USA|NULL|15.00|1045324904
1045327231|0|4.99|Southwest, CT.|USA|NULL|4.99|1045327231
1045330340|0|11.95|Midwest|USA|NULL|11.95|1045330340
1045333202|0|5.00|Fayetteville, Pa.|USA|NULL|5.00|1045333202
1045336733|0|9.99|fonda,ny|USA|NULL|9.99|1045336733
1045341043|0|14.00|dutchess county|USA|NULL|14.00|1045341043
1045341232|0|14.50|TEXAS|USA|NULL|14.50|1045341232
1045341471|0|10.00|Combine, Texas|USA|NULL|10.00|1045341471
1045344452|2|1.00|San Antonio TX|USA|NULL|1.25|1045344452
1045345929|0|4.50|Greenwood, WI|USA|NULL|4.50|1045345929
1045346056|0|8.00|Southwest Iowa|USA|NULL|8.00|1045346056
1045346859|0|5.99|Iron Range|USA|NULL|5.99|1045346859
1045347222|0|174.99|DOOMSDAY SQUADRON|USA|NULL|174.99|1045347222
1045348061|31|1.00|Edmonton, Alberta|Canada|NULL|555.02|1045348061
1045350187|0|469.00|Offices in Spain & the UK - We Ship Worldwide|Spain|NULL|469.00|1045350187
1045350419|0|369.00|Offices in Spain & the UK - We Ship Worldwide|Spain|NULL|369.00|1045350419
1045351274|0|21.00|San Francisco, California|USA|NULL|21.00|1045351274
1045351627|0|7.99|WISC|USA|NULL|7.99|1045351627
1045351652|0|369.00|Offices in Spain & the UK - We Ship Worldwide|Spain|NULL|369.00|1045351652
1045351826|1|6.99|new jersey|USA|NULL|6.99|1045351826
1045354249|0|0.50|SYRACUSE,NY|USA|NULL|0.50|1045354249
1045358739|2|1.00|Missouri|USA|NULL|1.25|1045358739
1045360853|0|1.50|Brownstown, Michigan|USA|NULL|1.50|1045360853
1045361037|0|9.99|Akron, Ohio|USA|NULL|9.99|1045361037
1045363331|2|1.00|Cambridge, Minnesota|USA|NULL|4.25|1045363331
1045365342|1|9.99|East Texas|USA|NULL|9.99|1045365342
1045365533|0|24.99|Clarksburg, WV|USA|NULL|24.99|1045365533
1045367953|0|14.95|New Jersey|USA|NULL|14.95|1045367953
1045372296|1|5.00|Bloomsburg|USA|NULL|5.00|1045372296
1045372371|1|7.99|Florida|USA|NULL|7.99|1045372371
1045380204|0|5.97|SLC, UT|USA|NULL|5.97|1045380204
1045382014|1|6.00|Upper Marlboro, MD|USA|31.16|6.00|1045382014
1045384231|0|9.99|San Diego, California|USA|NULL|9.99|1045384231
1045385330|0|19.75|Derry, NH|USA|NULL|19.75|1045385330
1045387051|1|5.00|SUNNY FLORIDA|USA|NULL|5.00|1045387051
1045388760|4|1.00|Mesa, Arizona|USA|NULL|8.50|1045388760
1045390166|0|3.95|Milwaukee, WI|USA|NULL|3.95|1045390166
1045393477|0|1.00|SLIME'S WORLD|USA|NULL|1.00|1045393477
1045394164|4|1.00|Montreal|Canada|NULL|5.50|1045394164
1045399008|0|9.99|Center Valley, PA|USA|35.96|9.99|1045399008
1045404382|4|9.00|Wine Country, CA|USA|NULL|24.99|1045404382
1045405868|2|0.01|HAMDEN, CT|USA|NULL|0.55|1045405868
1045406109|0|40.00|MARYSVILLE, WASHINGTON|USA|NULL|40.00|1045406109
1045406821|8|9.95|Murrysville, PA.|USA|NULL|45.00|1045406821
1045407232|2|2.00|Virginia Beach, Virginia|USA|NULL|2.25|1045407232
1045411293|0|9.00|FLORIDA|USA|NULL|9.00|1045411293
1045411403|1|24.95|Home of the Corvette|USA|40.86|24.95|1045411403
1045413526|0|8.95|PITTSBURGH|USA|NULL|8.95|1045413526
1045413825|0|49.99|my busy home in the country|USA|NULL|49.99|1045413825
1045415692|0|9.00|Trenton, NJ|USA|NULL|9.00|1045415692
1045416099|0|9.99|sunrise|USA|NULL|9.99|1045416099
1045416950|0|8.99|chicago|USA|26.67|8.99|1045416950
1045419344|0|9.99|NY NY|USA|NULL|9.99|1045419344
1045421406|0|7.99|USA|USA|NULL|7.99|1045421406
1045422574|2|4.99|Cornelius Oregon|USA|NULL|6.52|1045422574
1045425068|0|14.99|usa|USA|NULL|14.99|1045425068
1045425542|0|5.00|Northwest Montana|USA|NULL|5.00|1045425542
1045425917|0|4.99|Georgia|USA|NULL|4.99|1045425917
1045431640|1|6.99|Chicago, Illinois|USA|NULL|6.99|1045431640
1045433256|1|0.99|Royal Oak, MI|USA|NULL|0.99|1045433256
1045438020|0|30.00|OHIO|USA|NULL|30.00|1045438020
1045438202|1|21.00|SO CAL|USA|NULL|21.00|1045438202
1045438837|0|18.50|Inver Grove Hgts MN|USA|NULL|18.50|1045438837
1045443230|0|12.99|Allen, Texas|USA|NULL|12.99|1045443230
1045447604|0|3.00|Chicago|USA|NULL|3.00|1045447604
1045449303|0|7.50|Ontario|Canada|NULL|7.50|1045449303
1045452503|0|17.00|SO CAL|USA|NULL|17.00|1045452503
1045453249|0|16.50|Turnersville, NJ|USA|NULL|16.50|1045453249
1045456564|1|5.99|NW Arkansas|USA|NULL|5.99|1045456564
1045456771|0|7.75|British Columbia (I accept PayPal)|Canada|NULL|7.75|1045456771
1045460719|13|1.99|Cleveland Ohio|USA|NULL|102.50|1045460719
1045461511|0|1.00|Huntsville, Ar.|USA|NULL|1.00|1045461511
1045462001|0|1.00|east coast|USA|NULL|1.00|1045462001
1045463362|0|14.99|New Jersey|USA|NULL|14.99|1045463362
1045464047|0|14.99|New Jersey|USA|NULL|14.99|1045464047
1045468095|0|24.99|Austin, TX|USA|NULL|24.99|1045468095
1045468544|0|4.25|Old~Fashioned Country Service|USA|NULL|4.25|1045468544
1045468872|0|9.75|Denver|USA|NULL|9.75|1045468872
1045471787|1|14.95|Newton, Mississippi-Looking for Santa|USA|NULL|14.95|1045471787
1045473268|1|2.00|New Orleans|USA|NULL|2.00|1045473268
1045473347|0|2.00|New Orleans|USA|NULL|2.00|1045473347
1045477459|1|3.99|my busy home in the country|USA|NULL|3.99|1045477459
1045477615|1|4.50|ALLIANCE, NEBRASKA|USA|NULL|4.50|1045477615
1045478180|6|9.95|Western PA|USA|NULL|34.00|1045478180
1045478376|0|1.99|Memphis, TN|USA|NULL|1.99|1045478376
1045480931|1|2.49|VENTURA, CALIF.|USA|NULL|2.49|1045480931
1045480969|0|32.95|Northwest Suburbs|USA|96.57|32.95|1045480969
1045481175|1|2.00|New Orleans|USA|NULL|2.00|1045481175
1045481434|0|9.99|Dallas Or,.|USA|NULL|9.99|1045481434
1045481868|1|2.00|New Orleans|USA|NULL|2.00|1045481868
1045481985|0|4.99|New York|USA|NULL|4.99|1045481985
1045483038|0|14.00|SO CAL|USA|NULL|14.00|1045483038
1045483617|0|12.00|North Carolina|USA|NULL|12.00|1045483617
1045485650|0|4.99|NO HANDLING CHARGES - SAVE ON SHIPPING|USA|NULL|4.99|1045485650
1045486382|0|18.00|The Lone Star State|USA|NULL|18.00|1045486382
1045486995|1|2.00|Dayton, OH|USA|NULL|2.00|1045486995
1045488593|0|8.99|HAPPY HOLIDAYS-CHECK MY OTHER AUCTIONS !!|USA|NULL|8.99|1045488593
1045489344|1|1.00|Chicago, IL|USA|NULL|1.00|1045489344
1045491776|0|4.95|NJ|USA|NULL|4.95|1045491776
1045493359|1|18.99|TITAN COUNTRY|USA|NULL|18.99|1045493359
1045493882|0|3.95|FARGO, ND.|USA|NULL|3.95|1045493882
1045493963|4|5.99|Baltimore, MD|USA|NULL|10.00|1045493963
1045494090|0|21.95|Amish Country PA|USA|NULL|21.95|1045494090
1045494393|1|19.95|North Carolina|USA|NULL|19.95|1045494393
1045495205|0|1.99|SPOKANE VALLEY|USA|NULL|1.99|1045495205
1045495328|1|14.99|OZARK MOUNTAINS|USA|NULL|14.99|1045495328
1045504133|0|22.95|Seattle|USA|NULL|22.95|1045504133
1045504875|0|7.99|York, PA Where Comics Come to Life|USA|NULL|7.99|1045504875
1045505212|0|14.99|CT|USA|NULL|14.99|1045505212
1045508755|0|84.99|Detroit Michigan USA|USA|NULL|84.99|1045508755
1045510294|0|14.95|Seattle|USA|NULL|14.95|1045510294
1045512636|2|2.99|HAPPY HOLIDAY'S WILL COMBINE SHIPPING !!!!!!!|USA|NULL|3.25|1045512636
1045516588|0|9.99|Oakwood, OH|USA|NULL|9.99|1045516588
1045516919|1|7.99|Douglas, WY|USA|NULL|7.99|1045516919
1045520156|0|6.00|** MY HOUSE **|USA|NULL|6.00|1045520156
1045521656|0|3.99|nj|USA|NULL|3.99|1045521656
1045522967|0|24.95|North Carolina|USA|NULL|24.95|1045522967
1045523926|3|8.00|Shandon Village|USA|NULL|10.00|1045523926
1045524027|6|1.00|Burbank, CA|USA|NULL|177.50|1045524027
1045533758|0|2.49|Rhode Island THE OCEAN STATE|USA|NULL|2.49|1045533758
1045535889|0|3.00|Venice, Fl.|USA|NULL|3.00|1045535889
1045541095|7|45.00|CH-CH-CHICAGO|USA|86.63|61.00|1045541095
1045543530|0|4.99|Pittsburgh, PA|USA|NULL|4.99|1045543530
1045546047|0|5.00|Sunrise, FL|USA|NULL|5.00|1045546047
1045548723|2|27.00|NY Finger Lakes|USA|NULL|32.00|1045548723
1045551724|0|22.50|Seymour, Ct|USA|NULL|22.50|1045551724
1045553108|3|8.00|Maryland|USA|NULL|8.50|1045553108
1045556104|0|9.99|Odessa, TX|USA|NULL|9.99|1045556104
1045556364|0|8.00|Kearney, MO|USA|14.93|8.00|1045556364
1045557193|0|49.00|dorset|United Kingdom|NULL|49.00|1045557193
1045558134|0|7.95|South Bend, Nebraska|USA|NULL|7.95|1045558134
1045560663|0|22.50|Check out my other auctions!!|USA|NULL|22.50|1045560663
1045562364|5|1.00|Birmingham, AL|USA|NULL|62.01|1045562364
1045568348|2|1.00|North Carolina|USA|NULL|1.25|1045568348
